topic,Q0,docId,score,site
151001,0,2aa44d72-6bab-45f2-a381-1a3a38ccf545,0,verywell.com
151001,0,841dfbb3-6c55-4383-8c4d-03cfc069e654,0,oncologynurseadvisor.com
151001,0,a26226bb-6cb4-4274-8d7d-41f51e3c88b1,0,cancer.gov
151001,0,7bf379fd-6d39-48a0-b25a-38613d9fa9fe,0,cancertherapyadvisor.com
151001,0,966450e9-6d3c-4c4f-8e84-4925a3789ebf,0,emedicine.medscape.com
151001,0,e91625b1-6d69-4d2b-8e75-69c7ec8f026f,0,nhlbi.nih.gov
151001,0,6889d065-773d-4c1d-8e1b-fe4af6029987,0,verywellmind.com
151001,0,5c58d9dd-7897-49a0-9b52-4622bf652b4b,0,verywellfamily.com
151001,0,c9a7bba3-79ee-4390-93d6-943d1a8d4165,0,indiadiets.com
151001,0,203c5ef7-7acc-4ade-9fa3-5dafc10a95da,0,mayoclinic.org
151001,0,618ca5bf-7bbd-42b8-a0fc-78fe3b8e4e6d,0,verywellfamily.com
151001,0,7177c77d-7c10-440b-960d-e8951d823e5c,0,merckmanuals.com
151001,0,b8d79c11-7c5b-4af6-9c17-5efbc75d584d,0,uchospitals.edu
151001,0,bce4fe4b-7cd5-4131-9e64-45ccfcd970bc,0,diabetesincontrol.com
151001,0,4de37d05-7e81-4c7c-985a-04cc11deb8fc,0,thehealthsite.com
151001,0,2925e901-7f8b-40c7-b726-7f8fddef9c32,0,indiadiets.com
151001,0,79a1b776-7fa8-48c0-b2c3-f85c3a197844,0,verywell.com
151001,0,425e3e7d-8019-4235-a9b6-1c81607d0129,0,cram.com
151001,0,55e75f84-804f-4bb1-8f0f-3911471fb7cb,0,healthyliving.azcentral.com
151001,0,132ed53a-809e-4629-8b83-36a2933bdd6b,0,clinical.diabetesjournals.org
151001,0,e241ee24-80d1-4c8b-9aa9-f71026ee61ce,0,cancertherapyadvisor.com
151001,0,d2bcb617-8150-4bac-be9a-c4a56ac3f127,0,nhlbi.nih.gov
151001,0,259a59c8-81d9-483f-9325-3d9a6625656a,0,newhealthadvisor.com
151001,0,557abf06-81f9-4a46-81cf-e8ce339113d5,0,nutritionfacts.org
151001,0,4239e478-82ab-4351-ac86-12d50419c013,0,cancer.gov
151001,0,14d0857c-82b2-4b6e-8cd2-33a8f922b120,0,livestrong.com
151001,0,709c9663-8417-412c-ba56-316c710bb064,0,clinicaladvisor.com
151001,0,0374968d-84f2-4b97-a941-35f0f53743b3,0,cancer.gov
151001,0,88d3de7c-867b-408c-9f68-39526fc09853,0,livestrong.com
151001,0,a2c89674-867c-47b8-bcee-a1f3584d1ae2,0,healthy.net
151001,0,6b330a71-8681-4724-972b-0c8b349bae7d,0,indiadiets.com
151001,0,f68dc3ac-8687-41b4-a205-322fb19be70e,0,cancer.gov
151001,0,dfc93c01-86a8-4058-8554-a0167c51ee78,0,emedicine.medscape.com
151001,0,16fe86ed-870c-4775-ba6b-100044039525,0,verywell.com
151001,0,3b3897cb-8765-4b79-89a2-e2ab5af30c2e,0,wikidoc.org
151001,0,1ff6c3c1-879a-488f-8f01-965585334ea7,0,indiadiets.com
151001,0,cb352bf6-8835-4c9f-a7b2-5ea13bfdf847,0,drugs.com
151001,0,b5c883e7-8841-43ce-a006-e5987406ab52,0,cancer.gov
151001,0,080fed43-884f-47f8-8d49-405aaf33f513,0,urology.ucla.edu
151001,0,66e2e431-8867-4bea-bd80-76ce7383ba75,0,bloodbook.com
151001,0,8c7b5b9c-88d6-440e-8ac4-8583c8fe82cb,0,medicinenet.com
151001,0,0e872f7d-8a53-4f9e-a232-64996935f7cf,0,nhlbi.nih.gov
151001,0,259b076c-8b21-49d8-96bd-fd204a8fa930,0,emedicine.medscape.com
151001,0,a96d936f-8be0-4a59-8c8b-39670685fbe3,0,verywell.com
151001,0,175997c9-8bfd-40e9-a979-1f23e63f41a1,0,newhealthadvisor.com
151001,0,ccac509a-8c65-4e37-80ae-f13bd5c440f9,0,verywellfamily.com
151001,0,4d1cf168-8ca9-46b2-a0d7-8da74ca48929,0,indiadiets.com
151001,0,af930c01-8cf1-46d0-b4fe-e563c1ada315,0,indiadiets.com
151001,0,7d8c97ad-8d45-465e-937a-a0ec174cdef5,0,healthline.com
151001,0,c68e5d5a-8deb-4fac-a97b-2832709be2ce,0,cancer.ca
151001,0,5429fc16-8e9c-4269-9e2f-a411a67d3141,0,newsnetwork.mayoclinic.org
151001,0,a1e8cd08-8f6e-489f-9ae0-c314ca6cad31,0,cancernetwork.com
151001,0,2ee94aeb-8f94-439a-bdce-11e1dac84056,0,pdfsr.com
151001,0,a8cc7961-8fa6-425b-bcdc-9a69a629486c,0,verywell.com
151001,0,a9487ec5-8ff5-4c3a-aec9-8fa88c70f8f9,0,merckmanuals.com
151001,0,8cb5f04f-908d-431a-a66c-a225d9340e4b,0,oncologynurseadvisor.com
151001,0,74b55156-91fa-469c-89d9-1f91e628ca6c,1,aafp.org
151001,0,7f07fd65-9210-4f36-9be1-925cf4481370,0,verywell.com
151001,0,05b431b0-925b-4202-be44-3cee7e8e882b,0,eurekalert.org
151001,0,5af3a0c3-937b-43b2-97d8-b3841a037339,0,ahealthyme.com
151001,0,54160b60-9388-4039-88d3-acadf04b2382,0,cancernetwork.com
151001,0,90c38e9c-9459-4a6d-8301-34df26bf41de,0,nhlbi.nih.gov
151001,0,2634f645-949f-4da6-9f90-f9831669b225,0,livestrong.com
151001,0,1aed0f38-94e9-4f40-ba9b-c37b35f04a5f,0,healthcommunities.com
151001,0,5cdf1f9b-9548-4e79-8cb6-1ba1d17353d8,0,healthy.net
151001,0,03e30393-95c6-4f03-804e-f26f019e13e9,0,clinicaladvisor.com
151001,0,8d7e2467-960a-47c8-87a4-b7cd971827ee,0,mayoclinic.org
151001,0,c613e3ea-9781-4ac1-8f26-f6b2ec045e5d,0,medlineplus.gov
151001,0,693a49af-97a8-4a1d-9346-8c5f5d020365,0,nhlbi.nih.gov
151001,0,72223845-9933-4699-b1d2-239831589311,0,wagwalking.com
151001,0,28fc7178-9938-4a0d-87ae-9380408628b8,0,epainassist.com
151001,0,e6426c53-99b6-429e-8121-33d6a6cfd884,0,cram.com
151001,0,86d5faa0-9a10-4dc5-8cd5-3aa09b103ecc,0,news.cancerconnect.com
151001,0,dff6353b-9b34-4269-a151-dbfd33d7169a,0,uofmhealth.org
151001,0,215c3a6b-9b95-4588-a7ff-b53c20844357,0,indiadiets.com
151001,0,042e48ae-9be6-4c06-b2c3-4bf17f392663,0,emedicine.medscape.com
151001,0,5ff4add3-9cb4-47f8-896b-33fe87e2d991,0,draxe.com
151001,0,845977f2-9d7b-4a8f-aae8-293e333cc7f0,0,everydayhealth.com
151001,0,54435840-9e0a-41b8-92b9-9f3de0b0b2d7,0,nhlbi.nih.gov
151001,0,6e25d865-9e28-4668-9b0b-431aea5762d7,0,healthyliving.azcentral.com
151001,0,eb413964-9e75-4774-b07d-b89105c0bea3,0,verywell.com
151001,0,f0384b06-a029-4eb2-8b90-7a9d216b850e,0,indiadiets.com
151001,0,9d6fbd0f-a1a7-4653-ad96-5160a0af6f3f,0,emedicine.medscape.com
151001,0,d71452b6-a1b5-4208-96d6-8c5733b70b7f,0,cancer.gov
151001,0,089cbb0f-a1f1-4b40-abcf-ffe3b7d60b72,0,indiadiets.com
151001,0,88728ae7-a1f3-4591-b038-08e36584070d,0,epainassist.com
151001,0,abc3c067-a1f9-4330-bf2a-421122d03eca,0,healthline.com
151001,0,3fad07ed-a270-4177-ab43-f379505047f9,0,nhlbi.nih.gov
151001,0,a7165f8f-a29e-4620-9743-db28d98ea4a6,0,merckmanuals.com
151001,0,87e2bd2b-a422-47dd-8608-a705c349b15d,0,everydayhealth.com
151001,0,4cec09e8-a48c-4890-be44-8d0a01a86e2d,1,drugbank.ca
151001,0,173e4978-a495-4665-8822-71d68e06594f,0,indiadiets.com
151001,0,9eb8b996-a4df-4c6f-aef3-4570a73bf78d,0,clinicaladvisor.com
151001,0,60eec1d7-a52a-497e-9491-64137597e83d,0,indiadiets.com
151001,0,5018255d-a5b0-4307-b94f-c99df4a65a16,0,indiadiets.com
151001,0,d98785f8-a602-466b-aa5d-0f4b99b80d2e,0,medical-dictionary.thefreedictionary.com
151001,0,caeeb94a-a730-4d35-8dbc-761175cc7da2,0,nhlbi.nih.gov
151001,0,ac8c66f6-a859-4f09-b34a-3d98c2bc8f6a,0,activebeat.com
151001,0,88975ee9-a888-458a-a435-e3c6f7900ee1,0,livestrong.com
151001,0,29e22a07-a98c-4936-a89f-46081ec070f4,0,cancer.gov
151001,0,ad2e1ef6-a998-4168-8bed-2e85c33da95f,0,indiadiets.com
151001,0,f887f929-a9e9-4b5a-8714-d94b64f17bfa,0,nhlbi.nih.gov
151001,0,9c5bd5e2-aa52-4748-8004-9702c9e866f8,0,emedicinehealth.com
151001,0,57f91107-aaa9-4046-a9e5-c416109b66bb,1,nhlbi.nih.gov
151001,0,f16bc6b8-ab29-4173-bdd8-90df1f1fa3b0,0,medicinenet.com
151001,0,063b6dcd-ab81-452e-8bcf-20a19282e392,1,emedicine.medscape.com
151001,0,16c48206-ac4a-4ee6-8e00-74159b6b4bbe,0,indiadiets.com
151001,0,7983ed38-adcd-4cd8-be59-4de91807c7ee,0,nhlbi.nih.gov
151001,0,818829fb-b066-44b0-b128-272ad4d07773,0,theheartysoul.com
151001,0,01dff1dc-b0a3-4952-bb90-7db894824f02,0,medical-dictionary.thefreedictionary.com
151001,0,12fdb388-b153-40fe-9638-1d149bdba286,0,medlineplus.gov
151001,0,08c2527b-b1cf-470b-9970-73876dc652d5,0,cancer.gov
151001,0,69fe3903-b384-460e-8ed7-c176c34b4fd8,0,nhlbi.nih.gov
151001,0,34b9bf11-b39a-4433-8695-157a4b5f69e8,0,indiadiets.com
151001,0,2138fc46-b3c2-4f77-a586-6644ae5dc18b,0,nhlbi.nih.gov
151001,0,2fbe0c2a-b3c4-40b2-81bd-9617567f6c2e,0,dietvsdisease.org
151001,0,f497c22c-b440-41c2-b515-d7de516d5567,0,pathguy.com
151001,0,d1c07a30-b562-407d-b252-d85a88bd7377,0,cancer.ca
151001,0,deff2980-b681-40be-9011-2a14eec160dc,0,emedicinehealth.com
151001,0,9a35a7c5-b78a-41d5-b4ba-b10f716c3cae,0,paleohacks.com
151001,0,a44cea02-b7db-4c5c-97e4-2dfa61a4371d,0,emedicine.medscape.com
151001,0,3879141e-b8c5-4b62-bf2b-e71f8dbb1071,0,nutramed.com
151001,0,2a5d1340-bb53-491a-9093-34d972678bb7,0,healthy.net
151001,0,08e40913-bbb2-4b43-95a1-68a777bdb3df,0,indiadiets.com
151001,0,f48b283a-bbd8-401b-af9c-dd3b572abac0,0,indiadiets.com
151001,0,db61a151-bd01-4187-a062-b95a42cc882f,0,thebody.com
151001,0,5e8a26b7-bd3e-4a35-b708-873c29b0b581,0,medicinenet.com
151001,0,c51c2f9a-be00-498c-b1d1-621b922cc9cf,0,wagwalking.com
151001,0,30b75e99-bf6a-4902-848b-cb894f4e6ced,0,indiadiets.com
151001,0,04c207b2-bfb8-4943-aba0-1e6e34815850,0,indiadiets.com
151001,0,cef895f6-bfec-419d-b6cc-0a2cf96330b4,1,rxlist.com
151001,0,d0807139-bffe-4d35-8131-cc91aee37029,1,medlineplus.gov
151001,0,9d4a4150-c197-4830-8ad3-6a51f91a6621,1,health.harvard.edu
151001,0,171921ab-c418-47b7-a1b3-a338f28cfeb8,0,livestrong.com
151001,0,dc5e811f-c459-4ac6-804b-6d633d87d783,0,medicinenet.com
151001,0,aa37dfd9-c46f-40ba-975c-b88dff659e42,0,cancer.gov
151001,0,15cd7cc9-c46f-4941-8a31-957185a4c76c,0,aidsinfo.nih.gov
151001,0,39c085bb-c497-4100-9e24-226433647b70,0,cancer.ca
151001,0,8fbd758c-c59e-452a-a3e6-1db3f57dbd09,0,emedicine.medscape.com
151001,0,a2096539-c5f2-4145-a22a-1a2a42921b88,0,clinicaladvisor.com
151001,0,ab0e3a4d-c609-4464-ac04-32f10fc0539f,0,medical-dictionary.thefreedictionary.com
151001,0,71af48d7-c69e-4c7a-a5ed-9fce599db0a4,0,indiadiets.com
151001,0,b7825f8f-c6de-4cf5-8890-19447f7d63b5,0,medical-library.net
151001,0,5ecfc080-c7d0-4a73-b066-6fe8aa5c7d02,0,healthline.com
151001,0,5e360c44-c915-48f9-bf52-08918acf3490,0,merckmanuals.com
151001,0,d1010322-c9c7-40a1-836c-f69fa50fa25b,0,indiadiets.com
151001,0,80f79c10-c9c8-403e-984b-82848baf027d,0,indiadiets.com
151001,0,927d5ad9-cadf-4c85-958c-0d1bbf847b47,0,healthyeating.sfgate.com
151001,0,311f1ebc-cb14-47f2-b845-f1c5fb9addb7,0,nhlbi.nih.gov
151001,0,480b1446-cb81-4d2b-9051-607b68b288b4,0,nhlbi.nih.gov
151001,0,4c16a36d-cc82-4552-8386-086e201d3af3,0,indiadiets.com
151001,0,df9128c1-cd1e-4253-8608-3da048c07a1e,0,webmd.com
151001,0,5d9e436b-ce60-46fa-8852-85aa673692e0,0,verywellfit.com
151001,0,e2201538-cf96-4df0-b090-e3456ba41ee5,0,botanical-online.com
151001,0,11e1a210-d19b-4b40-83c9-515669245b59,0,raysahelian.com
151001,0,8b243de9-d214-4f2b-8529-2a2559d4c007,0,indiadiets.com
151001,0,a82eb018-d413-4d7d-af08-5af78957b9e4,0,medicalxpress.com
151001,0,d7d46271-d43a-4107-b1e4-5ade48e8afb5,0,medical-dictionary.thefreedictionary.com
151001,0,66cbbba2-d470-4d9a-a895-cd8819f6200d,0,indiadiets.com
151001,0,3981fe2c-d51b-44cd-8740-151a76416788,1,indiadiets.com
